airport,apparentTemperature,cloudCover,daily icon,daily summary,dewPoint,epoch_time,humidity,icon,latitude,longitude,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
ATL,33.16,1.0,rain,Rain in the morning.,35.94,1542285000,0.92,cloudy,33.636667,-84.428056,0.0,0.0,,1017.88,Overcast,38.09,1542315600,1.0,4.06,294.0,10.48,6.49
ATL,31.7,1.0,rain,Rain in the morning.,33.81,1542285000,0.9,cloudy,33.636667,-84.428056,0.0,0.0,,1018.35,Overcast,36.57,1542319200,0.0,3.4,282.0,11.56,5.97
ATL,29.51,1.0,rain,Rain in the morning.,31.03,1542285000,0.85,cloudy,33.636667,-84.428056,0.0,0.0,,1019.0,Overcast,35.15,1542322800,0.0,3.83,293.0,12.28,6.67
ATL,28.39,1.0,rain,Rain in the morning.,29.55,1542285000,0.83,cloudy,33.636667,-84.428056,0.0,0.0,,1019.61,Overcast,34.14,1542326400,0.0,3.99,293.0,14.99,6.54
ATL,28.29,1.0,rain,Rain in the morning.,29.15,1542285000,0.82,cloudy,33.636667,-84.428056,0.0,0.0,,1020.19,Overcast,33.97,1542330000,0.0,3.82,297.0,10.41,6.38
ATL,27.32,1.0,rain,Rain in the morning.,28.73,1542285000,0.82,cloudy,33.636667,-84.428056,0.0,0.0,,1020.43,Overcast,33.75,1542333600,0.0,4.1,296.0,12.35,7.44
ATL,27.43,1.0,rain,Rain in the morning.,28.19,1542285000,0.8,cloudy,33.636667,-84.428056,0.0,0.0,,1020.79,Overcast,33.59,1542337200,0.0,4.1,304.0,13.43,6.97
ATL,27.3,1.0,rain,Rain in the morning.,28.01,1542285000,0.8,cloudy,33.636667,-84.428056,0.0,0.0,,1020.84,Overcast,33.57,1542340800,0.0,3.89,310.0,11.67,7.14
ATL,27.63,1.0,partly-cloudy-night,Mostly cloudy in the morning.,27.92,1542371400,0.8,cloudy,33.636667,-84.428056,0.0,0.0,,1020.86,Overcast,33.54,1542344400,0.0,4.05,312.0,10.8,6.6
ATL,27.64,1.0,partly-cloudy-night,Mostly cloudy in the morning.,27.86,1542371400,0.8,cloudy,33.636667,-84.428056,0.0,0.0,,1021.0,Overcast,33.5,1542348000,0.0,4.09,309.0,12.65,6.53
ATL,27.87,1.0,partly-cloudy-night,Mostly cloudy in the morning.,28.26,1542371400,0.81,cloudy,33.636667,-84.428056,0.0,0.0,,1020.96,Overcast,33.4,1542351600,0.0,3.69,316.0,11.59,6.04
ATL,27.31,1.0,partly-cloudy-night,Mostly cloudy in the morning.,27.75,1542371400,0.8,cloudy,33.636667,-84.428056,0.0,0.0,,1021.15,Overcast,33.14,1542355200,0.0,4.07,310.0,11.61,6.37
ATL,28.06,0.93,partly-cloudy-night,Mostly cloudy in the morning.,28.03,1542371400,0.82,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1021.34,Mostly Cloudy,33.02,1542358800,0.0,3.79,315.0,11.07,5.25
ATL,28.34,0.68,partly-cloudy-night,Mostly cloudy in the morning.,28.03,1542371400,0.83,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1021.77,Mostly Cloudy,32.47,1542362400,0.0,3.4,310.0,7.97,4.26
ATL,27.92,0.23,partly-cloudy-night,Mostly cloudy in the morning.,28.19,1542371400,0.85,clear-night,33.636667,-84.428056,0.0,0.0,,1022.4,Clear,32.14,1542366000,0.0,3.01,302.0,8.08,4.3
ATL,27.48,0.0,partly-cloudy-night,Mostly cloudy in the morning.,28.06,1542371400,0.85,clear-night,33.636667,-84.428056,0.0,0.0,,1022.68,Clear,31.91,1542369600,0.0,3.56,307.0,7.3,4.47
ATL,27.79,0.27,partly-cloudy-night,Mostly cloudy in the morning.,28.15,1542371400,0.83,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1022.97,Partly Cloudy,32.65,1542373200,0.0,3.98,315.0,8.78,5.06
ATL,30.62,0.0,partly-cloudy-night,Mostly cloudy in the morning.,28.43,1542371400,0.75,clear-day,33.636667,-84.428056,0.0,0.0,,1023.51,Clear,35.47,1542376800,1.0,3.56,310.0,10.57,5.66
ATL,36.75,0.0,partly-cloudy-night,Mostly cloudy in the morning.,28.53,1542371400,0.62,clear-day,33.636667,-84.428056,0.0,0.0,,1023.29,Clear,40.56,1542380400,2.0,3.73,316.0,10.31,5.51
ATL,41.87,0.0,partly-cloudy-night,Mostly cloudy in the morning.,28.87,1542371400,0.52,clear-day,33.636667,-84.428056,0.0,0.0,,1023.31,Clear,45.4,1542384000,3.0,3.65,309.0,9.93,6.58
ATL,45.99,0.0,partly-cloudy-night,Mostly cloudy in the morning.,29.99,1542371400,0.48,clear-day,33.636667,-84.428056,0.0,0.0,,1022.8,Clear,48.85,1542387600,4.0,3.29,311.0,11.09,6.59
ATL,51.46,0.0,partly-cloudy-night,Mostly cloudy in the morning.,30.96,1542371400,0.45,clear-day,33.636667,-84.428056,0.0,0.0,,1021.35,Clear,51.46,1542391200,4.0,3.59,301.0,9.69,5.98
ATL,54.26,0.0,partly-cloudy-night,Mostly cloudy in the morning.,32.42,1542371400,0.43,clear-day,33.636667,-84.428056,0.0,0.0,,1020.51,Clear,54.26,1542394800,3.0,3.39,310.0,10.6,5.27
ATL,55.26,0.0,partly-cloudy-night,Mostly cloudy in the morning.,33.44,1542371400,0.43,clear-day,33.636667,-84.428056,0.0,0.0,,1020.23,Clear,55.26,1542398400,2.0,4.09,310.0,8.79,4.97
ATL,55.63,0.16,partly-cloudy-night,Mostly cloudy in the morning.,33.95,1542371400,0.44,clear-day,33.636667,-84.428056,0.0,0.0,,1020.25,Clear,55.63,1542402000,1.0,4.12,294.0,7.93,4.7
ATL,54.3,0.0,partly-cloudy-night,Mostly cloudy in the morning.,35.8,1542371400,0.49,clear-day,33.636667,-84.428056,0.0,0.0,,1020.66,Clear,54.3,1542405600,0.0,3.48,301.0,6.79,2.78
ATL,50.29,0.16,partly-cloudy-night,Mostly cloudy in the morning.,38.03,1542371400,0.63,clear-night,33.636667,-84.428056,0.0,0.0,,1020.8,Clear,50.29,1542409200,0.0,4.69,311.0,3.57,1.27
ATL,46.36,0.27,partly-cloudy-night,Mostly cloudy in the morning.,38.61,1542371400,0.74,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1021.39,Partly Cloudy,46.36,1542412800,0.0,4.47,305.0,3.91,1.26
ATL,44.64,0.0,partly-cloudy-night,Mostly cloudy in the morning.,38.54,1542371400,0.79,clear-night,33.636667,-84.428056,0.0,0.0,,1021.87,Clear,44.64,1542416400,0.0,4.16,322.0,4.9,1.22
ATL,42.26,0.0,partly-cloudy-night,Mostly cloudy in the morning.,38.26,1542371400,0.86,clear-night,33.636667,-84.428056,0.0,0.0,,1021.91,Clear,42.26,1542420000,0.0,4.17,315.0,3.68,0.93
ATL,41.18,0.0,partly-cloudy-night,Mostly cloudy in the morning.,37.92,1542371400,0.88,clear-night,33.636667,-84.428056,0.0,0.0,,1021.79,Clear,41.18,1542423600,0.0,3.48,293.0,3.55,0.5
ATL,40.1,0.0,partly-cloudy-night,Mostly cloudy in the morning.,37.32,1542371400,0.9,clear-night,33.636667,-84.428056,0.0,0.0,,1022.01,Clear,40.1,1542427200,0.0,3.08,320.0,3.72,1.34
ATL,39.14,0.0,partly-cloudy-night,Partly cloudy starting in the evening.,36.86,1542457800,0.91,clear-night,33.636667,-84.428056,0.0,0.0,,1022.31,Clear,39.14,1542430800,0.0,2.83,296.0,2.65,1.23
ATL,37.65,0.1,partly-cloudy-night,Partly cloudy starting in the evening.,36.25,1542457800,0.95,clear-night,33.636667,-84.428056,0.0,0.0,,1022.31,Clear,37.65,1542434400,0.0,3.33,317.0,1.73,1.08
ATL,37.63,0.0,partly-cloudy-night,Partly cloudy starting in the evening.,35.64,1542457800,0.92,clear-night,33.636667,-84.428056,0.0,0.0,,1022.28,Clear,37.63,1542438000,0.0,3.71,302.0,2.47,1.02
ATL,36.95,0.25,partly-cloudy-night,Partly cloudy starting in the evening.,35.52,1542457800,0.95,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1022.18,Partly Cloudy,36.95,1542441600,0.0,3.17,294.0,2.15,1.29
ATL,35.89,0.09,partly-cloudy-night,Partly cloudy starting in the evening.,34.81,1542457800,0.96,clear-night,33.636667,-84.428056,0.0,0.0,,1022.7,Clear,35.89,1542445200,0.0,2.34,292.0,2.94,1.36
ATL,36.2,0.0,partly-cloudy-night,Partly cloudy starting in the evening.,34.8,1542457800,0.95,clear-night,33.636667,-84.428056,0.0,0.0,,1022.98,Clear,36.2,1542448800,0.0,2.97,304.0,3.79,1.64
ATL,36.5,0.0,partly-cloudy-night,Partly cloudy starting in the evening.,34.74,1542457800,0.93,clear-night,33.636667,-84.428056,0.0,0.0,,1023.05,Clear,36.5,1542452400,0.0,3.57,314.0,2.26,1.17
ATL,36.14,0.0,partly-cloudy-night,Partly cloudy starting in the evening.,34.46,1542457800,0.94,clear-night,33.636667,-84.428056,0.0,0.0,,1023.86,Clear,36.14,1542456000,0.0,2.78,330.0,4.31,1.4
ATL,36.93,0.0,partly-cloudy-night,Partly cloudy starting in the evening.,35.46,1542457800,0.94,clear-day,33.636667,-84.428056,0.0,0.0,,1024.31,Clear,36.93,1542459600,0.0,2.78,307.0,6.49,1.1
ATL,43.98,0.0,partly-cloudy-night,Partly cloudy starting in the evening.,38.93,1542457800,0.82,clear-day,33.636667,-84.428056,0.0,0.0,,1024.62,Clear,43.98,1542463200,1.0,3.83,336.0,5.14,2.0
ATL,50.38,0.0,partly-cloudy-night,Partly cloudy starting in the evening.,40.49,1542457800,0.69,clear-day,33.636667,-84.428056,0.0,0.0,,1024.99,Clear,50.38,1542466800,2.0,3.33,339.0,7.57,3.09
ATL,56.31,0.0,partly-cloudy-night,Partly cloudy starting in the evening.,39.35,1542457800,0.53,clear-day,33.636667,-84.428056,0.0,0.0,,1024.65,Clear,56.31,1542470400,3.0,3.32,359.0,6.79,3.03
ATL,59.75,0.0,partly-cloudy-night,Partly cloudy starting in the evening.,37.81,1542457800,0.44,clear-day,33.636667,-84.428056,0.0,0.0,,1024.11,Clear,59.75,1542474000,4.0,3.61,346.0,7.34,2.19
ATL,61.9,0.03,partly-cloudy-night,Partly cloudy starting in the evening.,37.7,1542457800,0.41,clear-day,33.636667,-84.428056,0.0,0.0,,1023.42,Clear,61.9,1542477600,4.0,3.42,350.0,7.08,1.91
ATL,63.51,0.07,partly-cloudy-night,Partly cloudy starting in the evening.,36.77,1542457800,0.37,clear-day,33.636667,-84.428056,0.0,0.0,,1022.69,Clear,63.51,1542481200,3.0,3.78,286.0,6.42,1.21
ATL,63.81,0.07,partly-cloudy-night,Partly cloudy starting in the evening.,36.84,1542457800,0.37,clear-day,33.636667,-84.428056,0.0,0.0,,1022.69,Clear,63.81,1542484800,2.0,3.92,309.0,6.38,2.04
ATL,62.8,0.13,partly-cloudy-night,Partly cloudy starting in the evening.,38.02,1542457800,0.4,clear-day,33.636667,-84.428056,0.0,0.0,,1022.6,Clear,62.8,1542488400,1.0,3.89,316.0,5.12,2.28
ATL,59.5,0.32,partly-cloudy-night,Partly cloudy starting in the evening.,42.54,1542457800,0.53,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1022.87,Partly Cloudy,59.5,1542492000,0.0,4.13,346.0,5.13,1.37
ATL,55.28,0.13,partly-cloudy-night,Partly cloudy starting in the evening.,44.53,1542457800,0.67,clear-night,33.636667,-84.428056,0.0,0.0,,1023.1,Clear,55.28,1542495600,0.0,4.71,24.0,5.71,0.68
ATL,51.79,0.32,partly-cloudy-night,Partly cloudy starting in the evening.,44.83,1542457800,0.77,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1023.16,Partly Cloudy,51.79,1542499200,0.0,4.37,351.0,4.28,0.56
ATL,49.67,0.16,partly-cloudy-night,Partly cloudy starting in the evening.,44.4,1542457800,0.82,clear-night,33.636667,-84.428056,0.0,0.0,,1023.54,Clear,49.67,1542502800,0.0,3.54,30.0,5.6,0.74
ATL,47.49,0.27,partly-cloudy-night,Partly cloudy starting in the evening.,43.84,1542457800,0.87,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1023.77,Partly Cloudy,47.49,1542506400,0.0,4.49,47.0,4.17,0.98
ATL,46.19,0.32,partly-cloudy-night,Partly cloudy starting in the evening.,43.41,1542457800,0.9,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1023.79,Partly Cloudy,46.19,1542510000,0.0,4.36,39.0,4.09,0.53
ATL,44.93,0.06,partly-cloudy-night,Partly cloudy starting in the evening.,42.54,1542457800,0.91,clear-night,33.636667,-84.428056,0.0,0.0,,1023.98,Clear,44.93,1542513600,0.0,2.79,47.0,3.16,0.6
ATL,42.48,0.08,partly-cloudy-day,Partly cloudy in the morning.,41.45,1542544200,0.96,clear-night,33.636667,-84.428056,0.0,0.0,,1023.82,Clear,42.48,1542517200,0.0,3.11,46.0,2.74,0.31
ATL,41.59,0.0,partly-cloudy-day,Partly cloudy in the morning.,40.31,1542544200,0.95,clear-night,33.636667,-84.428056,0.0,0.0,,1023.57,Clear,41.59,1542520800,0.0,2.9,87.0,2.67,1.11
ATL,40.15,0.03,partly-cloudy-day,Partly cloudy in the morning.,39.33,1542544200,0.97,clear-night,33.636667,-84.428056,0.0,0.0,,1023.48,Clear,40.15,1542524400,0.0,3.35,52.0,2.2,0.69
ATL,39.17,0.0,partly-cloudy-day,Partly cloudy in the morning.,38.54,1542544200,0.98,clear-night,33.636667,-84.428056,0.0,0.0,,1023.6,Clear,39.17,1542528000,0.0,3.28,53.0,1.48,0.65
ATL,38.42,0.05,partly-cloudy-day,Partly cloudy in the morning.,37.72,1542544200,0.97,clear-night,33.636667,-84.428056,0.0,0.0,,1023.58,Clear,38.42,1542531600,0.0,3.35,91.0,1.28,0.8
ATL,38.01,0.1,partly-cloudy-day,Partly cloudy in the morning.,37.59,1542544200,0.98,clear-night,33.636667,-84.428056,0.0,0.0,,1024.05,Clear,38.01,1542535200,0.0,3.06,75.0,2.89,1.29
ATL,37.63,0.07,partly-cloudy-day,Partly cloudy in the morning.,37.15,1542544200,0.98,clear-night,33.636667,-84.428056,0.0,0.0,,1024.26,Clear,37.63,1542538800,0.0,3.13,48.0,2.88,0.76
ATL,37.14,0.17,partly-cloudy-day,Partly cloudy in the morning.,36.31,1542544200,0.97,clear-night,33.636667,-84.428056,0.0,0.0,,1024.82,Clear,37.14,1542542400,0.0,2.16,48.0,3.38,1.07
ATL,39.17,0.43,partly-cloudy-day,Partly cloudy in the morning.,38.18,1542544200,0.96,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1025.53,Partly Cloudy,39.17,1542546000,0.0,2.38,48.0,3.75,1.08
ATL,44.72,0.36,partly-cloudy-day,Partly cloudy in the morning.,41.9,1542544200,0.9,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1025.85,Partly Cloudy,44.72,1542549600,1.0,3.6,66.0,6.18,2.35
ATL,52.28,0.16,partly-cloudy-day,Partly cloudy in the morning.,44.09,1542544200,0.74,clear-day,33.636667,-84.428056,0.0,0.0,,1025.72,Clear,52.28,1542553200,2.0,4.1,84.0,5.85,1.73
ATL,56.77,0.08,partly-cloudy-day,Partly cloudy in the morning.,44.83,1542544200,0.64,clear-day,33.636667,-84.428056,0.0,0.0,,1025.9,Clear,56.77,1542556800,3.0,3.33,94.0,6.07,1.61
ATL,60.11,0.16,partly-cloudy-day,Partly cloudy in the morning.,44.37,1542544200,0.56,clear-day,33.636667,-84.428056,0.0,0.0,,1025.05,Clear,60.11,1542560400,4.0,3.83,107.0,7.04,1.53
ATL,62.31,0.16,partly-cloudy-day,Partly cloudy in the morning.,43.35,1542544200,0.5,clear-day,33.636667,-84.428056,0.0,0.0,,1023.82,Clear,62.31,1542564000,3.0,3.33,44.0,6.14,0.81
ATL,63.2,0.16,partly-cloudy-day,Partly cloudy in the morning.,42.8,1542544200,0.47,clear-day,33.636667,-84.428056,0.0,0.0,,1022.88,Clear,63.2,1542567600,3.0,4.0,102.0,6.64,0.69
ATL,64.1,0.16,partly-cloudy-day,Partly cloudy in the morning.,42.65,1542544200,0.46,clear-day,33.636667,-84.428056,0.0,0.0,,1022.35,Clear,64.1,1542571200,2.0,3.41,30.0,5.93,0.33
ATL,63.89,0.03,partly-cloudy-day,Partly cloudy in the morning.,42.73,1542544200,0.46,clear-day,33.636667,-84.428056,0.0,0.0,,1021.76,Clear,63.89,1542574800,1.0,4.0,78.0,6.04,0.87
ATL,62.2,0.19,partly-cloudy-day,Partly cloudy in the morning.,43.79,1542544200,0.51,clear-day,33.636667,-84.428056,0.0,0.0,,1021.79,Clear,62.2,1542578400,0.0,4.09,121.0,5.85,1.13
ATL,57.18,0.08,partly-cloudy-day,Partly cloudy in the morning.,46.08,1542544200,0.66,clear-night,33.636667,-84.428056,0.0,0.0,,1021.88,Clear,57.18,1542582000,0.0,4.6,117.0,4.81,0.78
ATL,52.52,0.08,partly-cloudy-day,Partly cloudy in the morning.,45.99,1542544200,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1022.41,Clear,52.52,1542585600,0.0,4.11,31.0,3.26,0.32
ATL,48.99,0.0,partly-cloudy-day,Partly cloudy in the morning.,45.59,1542544200,0.88,clear-night,33.636667,-84.428056,0.0,0.0,,1022.78,Clear,48.99,1542589200,0.0,4.6,87.0,4.7,0.92
ATL,47.36,0.08,partly-cloudy-day,Partly cloudy in the morning.,45.0,1542544200,0.91,clear-night,33.636667,-84.428056,0.0,0.0,,1022.59,Clear,47.36,1542592800,0.0,3.47,120.0,4.71,0.68
ATL,46.41,0.16,partly-cloudy-day,Partly cloudy in the morning.,44.48,1542544200,0.93,clear-night,33.636667,-84.428056,0.0,0.0,,1022.67,Clear,46.41,1542596400,0.0,3.61,165.0,2.15,0.53
ATL,44.81,0.19,partly-cloudy-day,Partly cloudy in the morning.,43.59,1542544200,0.95,clear-night,33.636667,-84.428056,0.0,0.0,,1022.41,Clear,44.81,1542600000,0.0,2.68,53.0,2.57,0.62
ATL,43.79,,partly-cloudy-night,Mostly cloudy starting in the evening.,42.87,1542630600,0.97,clear-night,33.636667,-84.428056,,,rain,1022.18,Clear,43.79,1542603600,0.0,,55.0,,0.49
ATL,42.57,0.17,partly-cloudy-night,Mostly cloudy starting in the evening.,42.01,1542630600,0.98,clear-night,33.636667,-84.428056,0.0,0.0,,1021.78,Clear,42.57,1542607200,0.0,3.31,35.0,2.04,0.65
ATL,41.72,0.16,partly-cloudy-night,Mostly cloudy starting in the evening.,41.31,1542630600,0.98,clear-night,33.636667,-84.428056,0.0,0.0,,1021.83,Clear,41.72,1542610800,0.0,2.97,34.0,2.51,0.77
ATL,41.48,0.04,partly-cloudy-night,Mostly cloudy starting in the evening.,40.55,1542630600,0.96,clear-night,33.636667,-84.428056,0.0,0.0,,1021.49,Clear,41.48,1542614400,0.0,3.51,29.0,2.23,0.23
ATL,41.23,0.03,partly-cloudy-night,Mostly cloudy starting in the evening.,40.61,1542630600,0.98,clear-night,33.636667,-84.428056,0.0,0.0,,1021.44,Clear,41.23,1542618000,0.0,2.77,8.0,1.9,0.76
ATL,40.87,0.29,partly-cloudy-night,Mostly cloudy starting in the evening.,40.39,1542630600,0.98,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1021.49,Partly Cloudy,40.87,1542621600,0.0,2.63,34.0,3.33,0.47
ATL,40.87,0.35,partly-cloudy-night,Mostly cloudy starting in the evening.,40.57,1542630600,0.99,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1021.73,Partly Cloudy,40.87,1542625200,0.0,2.03,45.0,5.04,0.7
ATL,41.01,0.23,partly-cloudy-night,Mostly cloudy starting in the evening.,40.09,1542630600,0.97,fog,33.636667,-84.428056,0.0,0.0,,1021.68,Foggy,41.01,1542628800,0.0,1.79,286.0,6.77,0.2
ATL,40.84,0.2,partly-cloudy-night,Mostly cloudy starting in the evening.,40.51,1542630600,0.99,clear-day,33.636667,-84.428056,0.0,0.0,,1022.24,Clear,40.84,1542632400,0.0,2.0,202.0,6.64,0.1
ATL,46.72,0.31,partly-cloudy-night,Mostly cloudy starting in the evening.,44.52,1542630600,0.92,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1022.54,Partly Cloudy,46.72,1542636000,1.0,2.15,135.0,6.24,1.16
ATL,53.0,0.29,partly-cloudy-night,Mostly cloudy starting in the evening.,47.94,1542630600,0.83,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1022.32,Partly Cloudy,53.0,1542639600,2.0,3.6,165.0,8.21,0.66
ATL,58.74,0.0,partly-cloudy-night,Mostly cloudy starting in the evening.,48.31,1542630600,0.68,clear-day,33.636667,-84.428056,0.0,0.0,,1022.24,Clear,58.74,1542643200,3.0,3.53,235.0,6.77,1.99
ATL,63.11,0.17,partly-cloudy-night,Mostly cloudy starting in the evening.,45.91,1542630600,0.53,clear-day,33.636667,-84.428056,0.0,0.0,,1021.15,Clear,63.11,1542646800,3.0,4.38,252.0,6.98,3.28
ATL,64.54,0.27,partly-cloudy-night,Mostly cloudy starting in the evening.,44.31,1542630600,0.48,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.1,Partly Cloudy,64.54,1542650400,3.0,3.46,234.0,7.43,3.8
ATL,65.65,0.0,partly-cloudy-night,Mostly cloudy starting in the evening.,43.64,1542630600,0.45,clear-day,33.636667,-84.428056,0.0,0.0,,1019.22,Clear,65.65,1542654000,3.0,3.21,244.0,8.07,3.57
ATL,66.45,0.13,partly-cloudy-night,Mostly cloudy starting in the evening.,44.03,1542630600,0.44,clear-day,33.636667,-84.428056,0.0,0.0,,1018.66,Clear,66.45,1542657600,2.0,2.98,236.0,8.29,4.06
ATL,66.65,0.09,partly-cloudy-night,Mostly cloudy starting in the evening.,44.93,1542630600,0.46,clear-day,33.636667,-84.428056,0.0,0.0,,1018.35,Clear,66.65,1542661200,1.0,3.9,225.0,6.89,3.14
ATL,64.63,0.31,partly-cloudy-night,Mostly cloudy starting in the evening.,46.26,1542630600,0.51,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1018.35,Partly Cloudy,64.63,1542664800,0.0,4.25,230.0,5.93,2.57
ATL,61.54,0.53,partly-cloudy-night,Mostly cloudy starting in the evening.,47.39,1542630600,0.6,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1018.55,Partly Cloudy,61.54,1542668400,0.0,3.9,248.0,4.75,1.71
ATL,59.87,0.68,partly-cloudy-night,Mostly cloudy starting in the evening.,47.26,1542630600,0.63,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1018.93,Mostly Cloudy,59.87,1542672000,0.0,4.34,227.0,4.23,1.79
ATL,59.32,0.82,partly-cloudy-night,Mostly cloudy starting in the evening.,47.6,1542630600,0.65,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1019.15,Mostly Cloudy,59.32,1542675600,0.0,4.05,261.0,4.89,2.12
ATL,58.77,0.88,partly-cloudy-night,Mostly cloudy starting in the evening.,47.94,1542630600,0.67,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1018.91,Mostly Cloudy,58.77,1542679200,0.0,4.12,268.0,4.3,2.11
ATL,58.1,0.97,partly-cloudy-night,Mostly cloudy starting in the evening.,47.56,1542630600,0.68,cloudy,33.636667,-84.428056,0.0,0.0,,1018.67,Overcast,58.1,1542682800,0.0,4.06,259.0,4.21,2.13
ATL,56.92,0.79,partly-cloudy-night,Mostly cloudy starting in the evening.,47.69,1542630600,0.71,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1018.64,Mostly Cloudy,56.92,1542686400,0.0,4.05,257.0,4.14,1.69
ATL,55.83,0.71,cloudy,Overcast in the morning.,47.66,1542717000,0.74,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1018.46,Mostly Cloudy,55.83,1542690000,0.0,3.96,253.0,4.51,2.75
ATL,55.73,1.0,cloudy,Overcast in the morning.,47.75,1542717000,0.74,cloudy,33.636667,-84.428056,0.0,0.0,,1018.37,Overcast,55.73,1542693600,0.0,3.86,255.0,5.16,2.74
ATL,55.55,1.0,cloudy,Overcast in the morning.,48.23,1542717000,0.76,cloudy,33.636667,-84.428056,0.0,0.0,,1017.89,Overcast,55.55,1542697200,0.0,3.88,272.0,5.48,2.95
ATL,55.22,1.0,cloudy,Overcast in the morning.,49.12,1542717000,0.8,cloudy,33.636667,-84.428056,0.0,0.0,,1017.68,Overcast,55.22,1542700800,0.0,3.69,284.0,4.85,2.95
ATL,55.01,0.95,cloudy,Overcast in the morning.,49.76,1542717000,0.82,cloudy,33.636667,-84.428056,0.0,0.0,,1017.68,Overcast,55.01,1542704400,0.0,3.62,290.0,5.56,3.42
ATL,54.5,1.0,cloudy,Overcast in the morning.,50.54,1542717000,0.86,cloudy,33.636667,-84.428056,0.0,0.0,,1017.68,Overcast,54.5,1542708000,0.0,3.18,305.0,6.76,3.74
ATL,53.91,1.0,cloudy,Overcast in the morning.,50.52,1542717000,0.88,cloudy,33.636667,-84.428056,0.0,0.0,,1018.21,Overcast,53.91,1542711600,0.0,4.23,313.0,6.84,3.6
ATL,52.36,1.0,cloudy,Overcast in the morning.,49.69,1542717000,0.91,cloudy,33.636667,-84.428056,0.0,0.0,,1018.95,Overcast,52.36,1542715200,0.0,2.67,299.0,9.3,4.63
ATL,50.66,1.0,cloudy,Overcast in the morning.,46.73,1542717000,0.86,cloudy,33.636667,-84.428056,0.0014,0.18,rain,1019.86,Overcast,50.66,1542718800,0.0,3.15,315.0,8.77,5.99
ATL,47.37,1.0,cloudy,Overcast in the morning.,44.51,1542717000,0.82,cloudy,33.636667,-84.428056,0.0003,0.08,rain,1020.58,Overcast,49.64,1542722400,1.0,4.36,320.0,9.63,5.74
ATL,50.02,0.92,cloudy,Overcast in the morning.,42.0,1542717000,0.74,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.09,Mostly Cloudy,50.02,1542726000,2.0,3.9,317.0,11.53,6.9
ATL,52.12,0.65,cloudy,Overcast in the morning.,39.63,1542717000,0.62,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.24,Mostly Cloudy,52.12,1542729600,2.0,2.99,317.0,11.35,7.34
ATL,53.84,0.23,cloudy,Overcast in the morning.,38.24,1542717000,0.55,clear-day,33.636667,-84.428056,0.0,0.0,,1020.92,Clear,53.84,1542733200,3.0,4.22,316.0,14.59,7.4
ATL,54.73,0.1,cloudy,Overcast in the morning.,37.71,1542717000,0.53,clear-day,33.636667,-84.428056,0.0,0.0,,1020.25,Clear,54.73,1542736800,3.0,3.37,321.0,16.11,8.17
ATL,56.29,0.09,cloudy,Overcast in the morning.,36.94,1542717000,0.48,clear-day,33.636667,-84.428056,0.0,0.0,,1019.83,Clear,56.29,1542740400,3.0,3.48,322.0,12.47,7.43
ATL,56.09,0.05,cloudy,Overcast in the morning.,36.78,1542717000,0.48,clear-day,33.636667,-84.428056,0.0,0.0,,1019.9,Clear,56.09,1542744000,2.0,2.93,320.0,13.79,7.03
ATL,54.65,0.0,cloudy,Overcast in the morning.,36.69,1542717000,0.51,clear-day,33.636667,-84.428056,0.0,0.0,,1020.11,Clear,54.65,1542747600,1.0,3.61,327.0,11.03,7.24
ATL,52.39,0.0,cloudy,Overcast in the morning.,36.46,1542717000,0.54,clear-day,33.636667,-84.428056,0.0,0.0,,1020.73,Clear,52.39,1542751200,0.0,3.64,330.0,10.63,7.03
ATL,47.51,0.0,cloudy,Overcast in the morning.,36.2,1542717000,0.6,clear-night,33.636667,-84.428056,0.0,0.0,,1021.55,Clear,49.45,1542754800,0.0,4.01,324.0,9.13,5.11
